marca,modelo,numeracao,preco_atacado,preco_varejo,imagem_url,imagem_idx,fonte_url,min,max,imagem_local,cód.tenis,ocr_texto,__csv_origem,__marca,image2,image_link_github,image2_link_github
Lacoste,Lacoste Bayliss,38 – 43,"R$ 95,00","R$ 190,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2022/05/R-950-R76-71-1.jpg?resize=580%2C314&quality=89&ssl=1,5.0,https://rickatacado.com/lacoste/,38.0,43.0,R-950-R76-71-1.jpg,moso-nve7i,moso-nve7i,scraper_lacoste.csv,Lacoste,,https://raw.githubusercontent.com/leandro7373/repositorio_git/main/imagens_sem_codigo/R-950-R76-71-1.jpg,https://raw.githubusercontent.com/leandro7373/repositorio_git/main/imagens_sem_codigo/nan
Lacoste,Lacoste Bayliss,38 – 43,"R$ 95,00","R$ 190,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2022/05/R-950-R76-71.jpg?resize=580%2C314&quality=89&ssl=1,6.0,https://rickatacado.com/lacoste/,38.0,43.0,R-950-R76-71.jpg,R:950-R76-71,R:950-R76-71,scraper_lacoste.csv,Lacoste,,https://raw.githubusercontent.com/leandro7373/repositorio_git/main/imagens_sem_codigo/R-950-R76-71.jpg,https://raw.githubusercontent.com/leandro7373/repositorio_git/main/imagens_sem_codigo/nan
Schutz,Bota Schutz,35 – 39,"R$ 110,00","R$ 290,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2024/04/R_1480-S57-29-1.jpg?resize=580%2C314&quality=89&ssl=1,1.0,https://rickatacado.com/tenis-atacado-schutz/,35.0,39.0,R-1480-S57-29-1.jpg,R:1480-S57-29,R:1480-S57-29,scraper_tenis_atacado_schutz.csv,Schutz,,https://raw.githubusercontent.com/leandro7373/repositorio_git/main/imagens_sem_codigo/R-1480-S57-29-1.jpg,https://raw.githubusercontent.com/leandro7373/repositorio_git/main/imagens_sem_codigo/nan
Schutz,Bota Schutz,35 – 39,"R$ 110,00","R$ 290,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2024/04/R_1480-S57-29-.jpg?resize=580%2C314&quality=89&ssl=1,2.0,https://rickatacado.com/tenis-atacado-schutz/,35.0,39.0,R-1480-S57-29-.jpg,R-1480-S57-29,R:1 M | R:1 M | Rv1 a | Rv1 a | Rv1 aM - | Rv1 aM - | R:1480- -29 | R:1 a | R:1 a | R:1480- 7-29 | Rv1 | Rv1 | R:1480- 7-29,scraper_tenis_atacado_schutz.csv,Schutz,,https://raw.githubusercontent.com/leandro7373/repositorio_git/main/imagens_sem_codigo/R-1480-S57-29-.jpg,https://raw.githubusercontent.com/leandro7373/repositorio_git/main/imagens_sem_codigo/nan
Schutz,Bota Schutz,35 – 39,"R$ 110,00","R$ 290,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2024/04/R-1480-S57-25R_1480-S57-25-1.jpg?resize=580%2C314&quality=89&ssl=1,3.0,https://rickatacado.com/tenis-atacado-schutz/,35.0,39.0,R-1480-S57-25R-1480-S57-25-1.jpg,R:1480-S57-25,R:1 - | R:1480-S57-25,scraper_tenis_atacado_schutz.csv,Schutz,R-1480-S57-25R-1480-S57-25.jpg,https://raw.githubusercontent.com/leandro7373/repositorio_git/main/imagens_sem_codigo/R-1480-S57-25R-1480-S57-25-1.jpg,https://raw.githubusercontent.com/leandro7373/repositorio_git/main/imagens_sem_codigo/R-1480-S57-25R-1480-S57-25.jpg
Off White,Off-White Out Of Office,,"R$ 100,00","R$ 200,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2024/08/R_1600-OFF-06-1.jpg?resize=580%2C314&quality=89&ssl=1,1.0,https://rickatacado.com/off-white/,,,R-1600-OFF-06-1.jpg,R:1600-OFF-06,R71 a | enlaY45 R:v1 a | R:1600-OFF-06,scraper_off_white.csv,Off White,,https://raw.githubusercontent.com/leandro7373/repositorio_git/main/imagens_sem_codigo/R-1600-OFF-06-1.jpg,https://raw.githubusercontent.com/leandro7373/repositorio_git/main/imagens_sem_codigo/nan
Off White,Off-White Out Of Office,,"R$ 100,00","R$ 200,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2024/08/R_1600-OFF-06.jpg?resize=580%2C314&quality=89&ssl=1,2.0,https://rickatacado.com/off-white/,,,R-1600-OFF-06.jpg,1600-OFF-06,R:1 cone | 1600- F-06 | 1600-OFF-06,scraper_off_white.csv,Off White,,https://raw.githubusercontent.com/leandro7373/repositorio_git/main/imagens_sem_codigo/R-1600-OFF-06.jpg,https://raw.githubusercontent.com/leandro7373/repositorio_git/main/imagens_sem_codigo/nan
Off White,Off-White Out Of Office,,"R$ 100,00","R$ 200,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2024/08/R_1600-OFF-203-1.jpg?resize=580%2C314&quality=89&ssl=1,3.0,https://rickatacado.com/off-white/,,,R-1600-OFF-203-1.jpg,R:1600-OFF-203,R-1 200.0 | R:1600-OFF-203,scraper_off_white.csv,Off White,R-1600-OFF-203.jpg,https://raw.githubusercontent.com/leandro7373/repositorio_git/main/imagens_sem_codigo/R-1600-OFF-203-1.jpg,https://raw.githubusercontent.com/leandro7373/repositorio_git/main/imagens_sem_codigo/R-1600-OFF-203.jpg
New Balance,New Balance 327,38 – 43,"R$ 140,00","R$ 300,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/06/7-Photoroom-1-1024x1024.jpg?ssl=1&resize=1200%2C1200,1.0,https://rickatacado.com/new-balance/,38.0,43.0,7-Photoroom-1-1024x1024.jpg,R:600-327-06,R:600-327-06,scraper_new_balance.csv,New Balance,8-Photoroom-1-1024x1024.jpg,https://raw.githubusercontent.com/leandro7373/repositorio_git/main/imagens_sem_codigo/7-Photoroom-1-1024x1024.jpg,https://raw.githubusercontent.com/leandro7373/repositorio_git/main/imagens_sem_codigo/8-Photoroom-1-1024x1024.jpg
New Balance,New Balance 327,38 – 43,"R$ 140,00","R$ 300,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/06/11-Photoroom-2-1024x1024.jpg?ssl=1&resize=1200%2C1200,3.0,https://rickatacado.com/new-balance/,38.0,43.0,11-Photoroom-2-1024x1024.jpg,R:600-327-703,R:600-327-703 :,scraper_new_balance.csv,New Balance,12-Photoroom-Photoroom-1024x1024.jpg,https://raw.githubusercontent.com/leandro7373/repositorio_git/main/imagens_sem_codigo/11-Photoroom-2-1024x1024.jpg,https://raw.githubusercontent.com/leandro7373/repositorio_git/main/imagens_sem_codigo/12-Photoroom-Photoroom-1024x1024.jpg
New Balance,New Balance 327,38 – 43,"R$ 140,00","R$ 300,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/06/9-Photoroom-Photoroom-1-1024x1024.jpg?ssl=1&resize=1200%2C1200,5.0,https://rickatacado.com/new-balance/,38.0,43.0,9-Photoroom-Photoroom-1-1024x1024.jpg,R:600-327-351,R:600-327-351,scraper_new_balance.csv,New Balance,10-Photoroom-Photoroom-1-1024x1024.jpg,https://raw.githubusercontent.com/leandro7373/repositorio_git/main/imagens_sem_codigo/9-Photoroom-Photoroom-1-1024x1024.jpg,https://raw.githubusercontent.com/leandro7373/repositorio_git/main/imagens_sem_codigo/10-Photoroom-Photoroom-1-1024x1024.jpg
New Balance,New Balance 327,38 – 43,"R$ 140,00","R$ 300,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/06/TENIS-NEW-BALANCE-327-R-600-327-09-4-Photoroom-1024x1024.jpg?ssl=1&resize=1200%2C1200,7.0,https://rickatacado.com/new-balance/,38.0,43.0,TENIS-NEW-BALANCE-327-R-600-327-09-4-Photoroom-1024x1024.jpg,R:600-327-344,R:600-327-344,scraper_new_balance.csv,New Balance,TENIS-NEW-BALANCE-327-R-600-327-09-3-Photoroom-1024x1024.jpg,https://raw.githubusercontent.com/leandro7373/repositorio_git/main/imagens_sem_codigo/TENIS-NEW-BALANCE-327-R-600-327-09-4-Photoroom-1024x1024.jpg,https://raw.githubusercontent.com/leandro7373/repositorio_git/main/imagens_sem_codigo/TENIS-NEW-BALANCE-327-R-600-327-09-3-Photoroom-1024x1024.jpg
New Balance,New Balance 327,35- 40,"R$ 140,00","R$ 300,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/06/NEW-BALANCE-327-1-1-Photoroom-1024x1024.jpg?ssl=1&resize=1200%2C1200,9.0,https://rickatacado.com/new-balance/,35.0,40.0,NEW-BALANCE-327-1-1-Photoroom-1024x1024.jpg,R:600-327-09,R:600-327-09,scraper_new_balance.csv,New Balance,NEW-BALANCE-327-1-2-Photoroom-1024x1024.jpg,https://raw.githubusercontent.com/leandro7373/repositorio_git/main/imagens_sem_codigo/NEW-BALANCE-327-1-1-Photoroom-1024x1024.jpg,https://raw.githubusercontent.com/leandro7373/repositorio_git/main/imagens_sem_codigo/NEW-BALANCE-327-1-2-Photoroom-1024x1024.jpg
New Balance,New Balance 327,35- 40,"R$ 140,00","R$ 300,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/06/NEW-BALANCE-327-1-5-Photoroom-1024x1024.jpg?ssl=1&resize=1200%2C1200,11.0,https://rickatacado.com/new-balance/,35.0,40.0,NEW-BALANCE-327-1-5-Photoroom-1024x1024.jpg,R:600-327-771,os | oc. - : R:600-327-771,scraper_new_balance.csv,New Balance,NEW-BALANCE-327-1-6-Photoroom-1024x1024.jpg,https://raw.githubusercontent.com/leandro7373/repositorio_git/main/imagens_sem_codigo/NEW-BALANCE-327-1-5-Photoroom-1024x1024.jpg,https://raw.githubusercontent.com/leandro7373/repositorio_git/main/imagens_sem_codigo/NEW-BALANCE-327-1-6-Photoroom-1024x1024.jpg
New Balance,New Balance 327,35- 40,"R$ 140,00","R$ 300,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/06/NEW-BALANCE-327-1-3-Photoroom-1-1024x1024.jpg?ssl=1&resize=1200%2C1200,13.0,https://rickatacado.com/new-balance/,35.0,40.0,NEW-BALANCE-327-1-3-Photoroom-1-1024x1024.jpg,R:600-327-623,an . . | R:600-327-623,scraper_new_balance.csv,New Balance,NEW-BALANCE-327-1-4-Photoroom-1-1024x1024.jpg,https://raw.githubusercontent.com/leandro7373/repositorio_git/main/imagens_sem_codigo/NEW-BALANCE-327-1-3-Photoroom-1-1024x1024.jpg,https://raw.githubusercontent.com/leandro7373/repositorio_git/main/imagens_sem_codigo/NEW-BALANCE-327-1-4-Photoroom-1-1024x1024.jpg
New Balance,NEW BALANCE CT,34 – 39,"R$ 75,00","R$ 150,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/06/TENIS-NEW-BALANCE-CT-R-600-CT-632-1-Photoroom-1024x1024.jpg?ssl=1&resize=1200%2C1200,1.0,https://rickatacado.com/new-balance/,34.0,39.0,TENIS-NEW-BALANCE-CT-R-600-CT-632-1-Photoroom-1024x1024.jpg,R:600-CT-632,R:600-CT-632,scraper_new_balance.csv,New Balance,TENIS-NEW-BALANCE-CT-R-600-CT-632-2-Photoroom-1024x1024.jpg,https://raw.githubusercontent.com/leandro7373/repositorio_git/main/imagens_sem_codigo/TENIS-NEW-BALANCE-CT-R-600-CT-632-1-Photoroom-1024x1024.jpg,https://raw.githubusercontent.com/leandro7373/repositorio_git/main/imagens_sem_codigo/TENIS-NEW-BALANCE-CT-R-600-CT-632-2-Photoroom-1024x1024.jpg
New Balance,NEW BALANCE CT,34 – 39,"R$ 75,00","R$ 150,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/06/TENIS-NEW-BALANCE-CT-R-600-CT-04-1-Photoroom-1024x1024.jpg?ssl=1&resize=1200%2C1200,3.0,https://rickatacado.com/new-balance/,34.0,39.0,TENIS-NEW-BALANCE-CT-R-600-CT-04-1-Photoroom-1024x1024.jpg,R:600-CT-04,ae | II nT ad R:600-CT-04,scraper_new_balance.csv,New Balance,,https://raw.githubusercontent.com/leandro7373/repositorio_git/main/imagens_sem_codigo/TENIS-NEW-BALANCE-CT-R-600-CT-04-1-Photoroom-1024x1024.jpg,https://raw.githubusercontent.com/leandro7373/repositorio_git/main/imagens_sem_codigo/nan
New Balance,NEW BALANCE CT,34 – 39,"R$ 75,00","R$ 150,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/06/TENIS-NEW-BALANCE-CT-R-600-CT-04-2-Photoroom-1024x1024.jpg?ssl=1&resize=1200%2C1200,4.0,https://rickatacado.com/new-balance/,34.0,39.0,TENIS-NEW-BALANCE-CT-R-600-CT-04-2-Photoroom-1024x1024.jpg,R:600-CT-632,ye oN 7 ee ay R:600-CT-632,scraper_new_balance.csv,New Balance,,https://raw.githubusercontent.com/leandro7373/repositorio_git/main/imagens_sem_codigo/TENIS-NEW-BALANCE-CT-R-600-CT-04-2-Photoroom-1024x1024.jpg,https://raw.githubusercontent.com/leandro7373/repositorio_git/main/imagens_sem_codigo/nan
New Balance,NEW BALANCE CT,34 – 39,"R$ 75,00","R$ 150,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/06/1-Photoroom-5-1024x1024.jpg?ssl=1&resize=1200%2C1200,5.0,https://rickatacado.com/new-balance/,34.0,39.0,1-Photoroom-5-1024x1024.jpg,600-CT-109,ne It it 600-CT-109,scraper_new_balance.csv,New Balance,2-Photoroom-5-1024x1024.jpg,https://raw.githubusercontent.com/leandro7373/repositorio_git/main/imagens_sem_codigo/1-Photoroom-5-1024x1024.jpg,https://raw.githubusercontent.com/leandro7373/repositorio_git/main/imagens_sem_codigo/2-Photoroom-5-1024x1024.jpg
New Balance,New Balance 9060 Sintético,38 – 43,"R$ 95,00","R$ 190,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/06/R_600-S.9060-29-1-Photoroom-1-1024x1024.jpg?ssl=1&resize=1200%2C1200,1.0,https://rickatacado.com/new-balance/,38.0,43.0,R-600-S.9060-29-1-Photoroom-1-1024x1024.jpg,R:600-S.9060-29,: : : | R:600-S.9060-29,scraper_new_balance.csv,New Balance,R-600-S.9060-29-Photoroom-1-1024x1024.jpg,https://raw.githubusercontent.com/leandro7373/repositorio_git/main/imagens_sem_codigo/R-600-S.9060-29-1-Photoroom-1-1024x1024.jpg,https://raw.githubusercontent.com/leandro7373/repositorio_git/main/imagens_sem_codigo/R-600-S.9060-29-Photoroom-1-1024x1024.jpg
New Balance,New Balance 9060 Sintético,38 – 43,"R$ 95,00","R$ 190,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/08/TENIS-ATACADO-NEW-BALANCE-9060-R-600-9060-90-1-2-1024x1024.jpg?ssl=1&resize=1200%2C1200,3.0,https://rickatacado.com/new-balance/,38.0,43.0,TENIS-ATACADO-NEW-BALANCE-9060-R-600-9060-90-1-2-1024x1024.jpg,R:600-S.9060-90,- | x La oN R:600-S.9060-90,scraper_new_balance.csv,New Balance,TENIS-ATACADO-NEW-BALANCE-9060-R-600-9060-90-2-1-1-1024x1024.jpg,https://raw.githubusercontent.com/leandro7373/repositorio_git/main/imagens_sem_codigo/TENIS-ATACADO-NEW-BALANCE-9060-R-600-9060-90-1-2-1024x1024.jpg,https://raw.githubusercontent.com/leandro7373/repositorio_git/main/imagens_sem_codigo/TENIS-ATACADO-NEW-BALANCE-9060-R-600-9060-90-2-1-1-1024x1024.jpg
New Balance,New Balance 9060 Sintético,38 – 43,"R$ 95,00","R$ 190,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/08/R_600-S.9060-931-1-Photoroom-1024x1024.jpg?ssl=1&resize=1200%2C1200,5.0,https://rickatacado.com/new-balance/,38.0,43.0,R-600-S.9060-931-1-Photoroom-1024x1024.jpg,R:600-S.9060-931,R:600-S.9060-931,scraper_new_balance.csv,New Balance,R-600-S.9060-931-Photoroom-1024x1024.jpg,https://raw.githubusercontent.com/leandro7373/repositorio_git/main/imagens_sem_codigo/R-600-S.9060-931-1-Photoroom-1024x1024.jpg,https://raw.githubusercontent.com/leandro7373/repositorio_git/main/imagens_sem_codigo/R-600-S.9060-931-Photoroom-1024x1024.jpg
New Balance,New Balance 9060 Sintético,34 – 39,"R$ 95,00","R$ 190,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/06/TENIS-NEW-BALANCE-ATACADO-R600-9060-46-Photoroom-1-1024x1024.jpg?ssl=1&resize=1200%2C1200,7.0,https://rickatacado.com/new-balance/,34.0,39.0,TENIS-NEW-BALANCE-ATACADO-R600-9060-46-Photoroom-1-1024x1024.jpg,R:600-9060-46,R:600-9060-46 :,scraper_new_balance.csv,New Balance,TENIS-NEW-BALANCE-ATACADO-R0600-9060-46-Photoroom-1-1024x1024.jpg,https://raw.githubusercontent.com/leandro7373/repositorio_git/main/imagens_sem_codigo/TENIS-NEW-BALANCE-ATACADO-R600-9060-46-Photoroom-1-1024x1024.jpg,https://raw.githubusercontent.com/leandro7373/repositorio_git/main/imagens_sem_codigo/TENIS-NEW-BALANCE-ATACADO-R0600-9060-46-Photoroom-1-1024x1024.jpg
New Balance,New Balance 9060 Sintético,34 – 39,"R$ 95,00","R$ 190,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/07/1-2-1024x1024.jpg?ssl=1&resize=1200%2C1200,9.0,https://rickatacado.com/new-balance/,34.0,39.0,1-2-1024x1024.jpg,R:600-S.-9060-976,R:600-S.-9060-976,scraper_new_balance.csv,New Balance,2-2-1024x1024.jpg,https://raw.githubusercontent.com/leandro7373/repositorio_git/main/imagens_sem_codigo/1-2-1024x1024.jpg,https://raw.githubusercontent.com/leandro7373/repositorio_git/main/imagens_sem_codigo/2-2-1024x1024.jpg
New Balance,New Balance 9060 Sintético,34 – 39,"R$ 95,00","R$ 190,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/07/3-2-1024x1024.jpg?ssl=1&resize=1200%2C1200,11.0,https://rickatacado.com/new-balance/,34.0,39.0,3-2-1024x1024.jpg,R:600-S.-9060-983,R:600-S.-9060-983,scraper_new_balance.csv,New Balance,4-2-1024x1024.jpg,https://raw.githubusercontent.com/leandro7373/repositorio_git/main/imagens_sem_codigo/3-2-1024x1024.jpg,https://raw.githubusercontent.com/leandro7373/repositorio_git/main/imagens_sem_codigo/4-2-1024x1024.jpg
New Balance,New Balance 9060 Sintético,34 – 39,"R$ 95,00","R$ 190,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/08/TENIS-ATACADO-NEW-BALANCE-9060-R600-S-1-1024x1024.jpg?ssl=1&resize=1200%2C1200,13.0,https://rickatacado.com/new-balance/,34.0,39.0,TENIS-ATACADO-NEW-BALANCE-9060-R600-S-1-1024x1024.jpg,R:600-S.9060-911,- | v es. R:600-S.9060-911,scraper_new_balance.csv,New Balance,TENIS-ATACADO-NEW-BALANCE-9060-R600-S-2-1024x1024.jpg,https://raw.githubusercontent.com/leandro7373/repositorio_git/main/imagens_sem_codigo/TENIS-ATACADO-NEW-BALANCE-9060-R600-S-1-1024x1024.jpg,https://raw.githubusercontent.com/leandro7373/repositorio_git/main/imagens_sem_codigo/TENIS-ATACADO-NEW-BALANCE-9060-R600-S-2-1024x1024.jpg
New Balance,New Balance 9060,34-39,"R$ 180,00","R$ 300,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/06/IMG_0043-Photoroom-1-1024x1024.jpg?ssl=1&resize=1200%2C1200,1.0,https://rickatacado.com/new-balance/,34.0,39.0,IMG-0043-Photoroom-1-1024x1024.jpg,R:600-9060-01,R:600-9060-01,scraper_new_balance.csv,New Balance,IMG-0045-Photoroom-1-1024x1024.jpg,https://raw.githubusercontent.com/leandro7373/repositorio_git/main/imagens_sem_codigo/IMG-0043-Photoroom-1-1024x1024.jpg,https://raw.githubusercontent.com/leandro7373/repositorio_git/main/imagens_sem_codigo/IMG-0045-Photoroom-1-1024x1024.jpg
New Balance,New Balance 9060,34-39,"R$ 180,00","R$ 300,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/07/TENIS-ATACADO-NEW-BALANCE-9060-R-600-9060-06-2-Photoroom-1024x1024.jpg?ssl=1&resize=1200%2C1200,3.0,https://rickatacado.com/new-balance/,34.0,39.0,TENIS-ATACADO-NEW-BALANCE-9060-R-600-9060-06-2-Photoroom-1024x1024.jpg,R:600-9060-06,R:600-9060-06,scraper_new_balance.csv,New Balance,TENIS-ATACADO-NEW-BALANCE-9060-R-600-9060-06-Photoroom-1024x1024.jpg,https://raw.githubusercontent.com/leandro7373/repositorio_git/main/imagens_sem_codigo/TENIS-ATACADO-NEW-BALANCE-9060-R-600-9060-06-2-Photoroom-1024x1024.jpg,https://raw.githubusercontent.com/leandro7373/repositorio_git/main/imagens_sem_codigo/TENIS-ATACADO-NEW-BALANCE-9060-R-600-9060-06-Photoroom-1024x1024.jpg
New Balance,New Balance 9060,34-39,"R$ 180,00","R$ 300,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/07/TENIS-ATACADO-NEW-BALANCE-9060-R-600-9060-06-2-Photoroom-2-1024x1024.jpg?ssl=1&resize=1200%2C1200,5.0,https://rickatacado.com/new-balance/,34.0,39.0,TENIS-ATACADO-NEW-BALANCE-9060-R-600-9060-06-2-Photoroom-2-1024x1024.jpg,R:600-9060-06,R:600-9060-06,scraper_new_balance.csv,New Balance,,https://raw.githubusercontent.com/leandro7373/repositorio_git/main/imagens_sem_codigo/TENIS-ATACADO-NEW-BALANCE-9060-R-600-9060-06-2-Photoroom-2-1024x1024.jpg,https://raw.githubusercontent.com/leandro7373/repositorio_git/main/imagens_sem_codigo/nan
New Balance,New Balance 9060,34-39,"R$ 180,00","R$ 300,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/07/TENIS-ATACADO-NEW-BALANCE-9060-R-600-9060-06-Photoroom-2-1024x1024.jpg?ssl=1&resize=1200%2C1200,6.0,https://rickatacado.com/new-balance/,34.0,39.0,TENIS-ATACADO-NEW-BALANCE-9060-R-600-9060-06-Photoroom-2-1024x1024.jpg,R:600-9060-06,R:600-9060-06,scraper_new_balance.csv,New Balance,,https://raw.githubusercontent.com/leandro7373/repositorio_git/main/imagens_sem_codigo/TENIS-ATACADO-NEW-BALANCE-9060-R-600-9060-06-Photoroom-2-1024x1024.jpg,https://raw.githubusercontent.com/leandro7373/repositorio_git/main/imagens_sem_codigo/nan
New Balance,New Balance 9060,34-39,"R$ 180,00","R$ 300,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/07/TENIS-ATACADO-NEW-BALANCE-9060-R-600-9060-25-Photoroom-1-1024x1024.jpg?ssl=1&resize=1200%2C1200,7.0,https://rickatacado.com/new-balance/,34.0,39.0,TENIS-ATACADO-NEW-BALANCE-9060-R-600-9060-25-Photoroom-1-1024x1024.jpg,R:600-9060-25,os | R:600-9060-25,scraper_new_balance.csv,New Balance,TENIS-ATACADO-NEW-BALANCE-9060-R-600-9060-25-2-Photoroom-1-1024x1024.jpg,https://raw.githubusercontent.com/leandro7373/repositorio_git/main/imagens_sem_codigo/TENIS-ATACADO-NEW-BALANCE-9060-R-600-9060-25-Photoroom-1-1024x1024.jpg,https://raw.githubusercontent.com/leandro7373/repositorio_git/main/imagens_sem_codigo/TENIS-ATACADO-NEW-BALANCE-9060-R-600-9060-25-2-Photoroom-1-1024x1024.jpg
New Balance,New Balance 9060,34-39,"R$ 180,00","R$ 300,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/07/TENIS-ATACADO-NEW-BALANCE-9060-R-600-9060-90-1-1024x1024.jpg?ssl=1&resize=1200%2C1200,9.0,https://rickatacado.com/new-balance/,34.0,39.0,TENIS-ATACADO-NEW-BALANCE-9060-R-600-9060-90-1-1024x1024.jpg,R:600-9060-90,aF7 64 a R:600-9060-90,scraper_new_balance.csv,New Balance,TENIS-ATACADO-NEW-BALANCE-9060-R-600-9060-90--1-1024x1024.jpg,https://raw.githubusercontent.com/leandro7373/repositorio_git/main/imagens_sem_codigo/TENIS-ATACADO-NEW-BALANCE-9060-R-600-9060-90-1-1024x1024.jpg,https://raw.githubusercontent.com/leandro7373/repositorio_git/main/imagens_sem_codigo/TENIS-ATACADO-NEW-BALANCE-9060-R-600-9060-90--1-1024x1024.jpg
New Balance,New Balance 9060,34-39,"R$ 180,00","R$ 300,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/07/TENIS-ATACADO-NEW-BALANCE-9060-R-600-9060-169-2-Photoroom-1-1024x1024.jpg?ssl=1&resize=1200%2C1200,11.0,https://rickatacado.com/new-balance/,34.0,39.0,TENIS-ATACADO-NEW-BALANCE-9060-R-600-9060-169-2-Photoroom-1-1024x1024.jpg,R:600-9060-169,LF R:600-9060-169,scraper_new_balance.csv,New Balance,TENIS-ATACADO-NEW-BALANCE-9060-R-600-9060-169-Photoroom-1-1024x1024.jpg,https://raw.githubusercontent.com/leandro7373/repositorio_git/main/imagens_sem_codigo/TENIS-ATACADO-NEW-BALANCE-9060-R-600-9060-169-2-Photoroom-1-1024x1024.jpg,https://raw.githubusercontent.com/leandro7373/repositorio_git/main/imagens_sem_codigo/TENIS-ATACADO-NEW-BALANCE-9060-R-600-9060-169-Photoroom-1-1024x1024.jpg
New Balance,New Balance 9060,34-39,"R$ 180,00","R$ 300,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/07/TENIS-ATACADO-NEW-BALANCE-9060-R-600-9060-318-2-Photoroom-1-1024x1024.jpg?ssl=1&resize=1200%2C1200,13.0,https://rickatacado.com/new-balance/,34.0,39.0,TENIS-ATACADO-NEW-BALANCE-9060-R-600-9060-318-2-Photoroom-1-1024x1024.jpg,R:600-9060-318,s : | R:600-9060-318,scraper_new_balance.csv,New Balance,TENIS-ATACADO-NEW-BALANCE-9060-R-600-9060-318-1-Photoroom-1-1024x1024.jpg,https://raw.githubusercontent.com/leandro7373/repositorio_git/main/imagens_sem_codigo/TENIS-ATACADO-NEW-BALANCE-9060-R-600-9060-318-2-Photoroom-1-1024x1024.jpg,https://raw.githubusercontent.com/leandro7373/repositorio_git/main/imagens_sem_codigo/TENIS-ATACADO-NEW-BALANCE-9060-R-600-9060-318-1-Photoroom-1-1024x1024.jpg
New Balance,New Balance 9060,34-39,"R$ 180,00","R$ 300,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/07/TENIS-ATACADO-NEW-BALANCE-9060-R-600-9060-384-1024x1024.jpg?ssl=1&resize=1200%2C1200,15.0,https://rickatacado.com/new-balance/,34.0,39.0,TENIS-ATACADO-NEW-BALANCE-9060-R-600-9060-384-1024x1024.jpg,R:600-9060-384,R:600-9060-384,scraper_new_balance.csv,New Balance,TENIS-ATACADO-NEW-BALANCE-9060-R-600-9060-384-2-1024x1024.jpg,https://raw.githubusercontent.com/leandro7373/repositorio_git/main/imagens_sem_codigo/TENIS-ATACADO-NEW-BALANCE-9060-R-600-9060-384-1024x1024.jpg,https://raw.githubusercontent.com/leandro7373/repositorio_git/main/imagens_sem_codigo/TENIS-ATACADO-NEW-BALANCE-9060-R-600-9060-384-2-1024x1024.jpg
